case_number,n_parcels,agg_appraised_value_median,agg_appraised_value_total,agg_total_market_value_median,agg_total_market_value_total,agg_land_market_value_median,agg_land_market_value_total,agg_improvement_market_value_median,agg_improvement_market_value_total,agg_year_built_median,agg_year_built_total,agg_land_acres_median,agg_land_acres_total,agg_source_priority,agg_improvement_sq_ft_median,agg_improvement_sq_ft_total
C14-2020-0090,1,371284.0,371284.0,0.0,0.0,1783462.0,1783462.0,371284.0,371284.0,,,3.86,3.86,subject,,
C14-2020-0091,1,605008.0,605008.0,0.0,0.0,1943402.0,1943402.0,605008.0,605008.0,,,14.484,14.484,subject,,
C14-2020-0092,1,2572880.0,2572880.0,0.0,0.0,1906908.0,1906908.0,29953124.0,29953124.0,2024.0,,714688.92,714688.92,subject,,
C14-2020-0094,1,0.0,0.0,2370482.0,2370482.0,127100.0,127100.0,2371202.0,2371202.0,,,78.253,78.253,subject,,
C14-2020-0095,1,0.0,0.0,2370482.0,2370482.0,127100.0,127100.0,2371202.0,2371202.0,,,78.253,78.253,subject,,
C14-2020-0096,1,10410850.0,10410850.0,0.0,0.0,1850439.0,1850439.0,11400000.0,11400000.0,1977.0,,208217.0,208217.0,subject,,
C14-2020-0097,1,0.0,0.0,0.0,0.0,1962294.0,1962294.0,1254000.0,1254000.0,,,16204.32,16204.32,subject,,
C14-2020-0101,1,1425645.0,1425645.0,0.0,0.0,2036220.0,2036220.0,2376076.0,2376076.0,,,15.152,15.152,subject,,
C14-2020-0102,14,209196.5,3902431.0,0.0,470112.0,1529169.0,18823955.0,579817.5,9319924.0,1975.0,,2.492,219579.78,subject,,
C14-2020-0105,1,0.0,0.0,200000.0,200000.0,182490.0,182490.0,0.0,0.0,0.0,,0.0,0.0,subject,,
C14-2020-0106,1,0.0,0.0,296875.0,296875.0,182493.0,182493.0,0.0,0.0,0.0,,5937.5,5937.5,subject,,
C14-2020-0107,1,0.0,0.0,896267.0,896267.0,182490.0,182490.0,599433.0,599433.0,,,17811.68,17811.68,subject,,
C14-2020-0109,1,799095.0,799095.0,0.0,0.0,280090.0,280090.0,4496143.0,4496143.0,2019.0,,53273.0,53273.0,subject,,
C14-2020-0112,1,6000000.0,6000000.0,0.0,0.0,1909487.0,1909487.0,8000000.0,8000000.0,,,20000.0,20000.0,subject,,
C14-2020-0115,1,9043515.0,9043515.0,0.0,0.0,1831539.0,1831539.0,52595301.0,52595301.0,2024.0,,139131.0,139131.0,subject,,
C14-2020-0116,1,3033954.0,3033954.0,0.0,0.0,2033210.0,2033210.0,3033954.0,3033954.0,,,606790.8,606790.8,subject,,
C14-2020-0117,1,59416589.0,59416589.0,0.0,0.0,1815991.0,1815991.0,22663538.0,22663538.0,,,174.874,174.874,subject,,
C14-2020-0118,1,59416589.0,59416589.0,0.0,0.0,1815991.0,1815991.0,22663538.0,22663538.0,,,174.874,174.874,subject,,
C14-2020-0121,29,295594.0,8870834.0,0.0,0.0,1765859.0,44323422.0,507886.0,14326206.0,1976.0,,0.0,166069.0,subject,,
C14-2020-0123,1,2055075.0,2055075.0,0.0,0.0,1991926.0,1991926.0,11138968.0,11138968.0,2024.0,,685025.0,685025.0,subject,,
C14-2020-0128,1,0.0,0.0,43856220.0,43856220.0,100073.0,100073.0,43856220.0,43856220.0,,,1461874.0,1461874.0,subject,,
C14-2020-0134,1,0.0,0.0,21405822.0,21405822.0,1860290.0,1860290.0,10833771.0,10833771.0,,,166399.0,166399.0,subject,,
C14-2020-0135.SH,1,228613.0,228613.0,0.0,0.0,180245.0,180245.0,302440.0,302440.0,1977.0,,0.0,0.0,subject,,
C14-2020-0138,1,132192.0,132192.0,0.0,0.0,1916082.0,1916082.0,944231.0,944231.0,,,24.268,24.268,subject,,
C14-2020-0139,1,7390856.0,7390856.0,0.0,0.0,1940812.0,1940812.0,47750198.0,47750198.0,2024.0,,547470.79,547470.79,subject,,
C14-2020-0142,1,688717.0,688717.0,0.0,0.0,1847221.0,1847221.0,352375.0,352375.0,,,2.819,2.819,subject,,
C14-2020-0143,1,6162124.0,6162124.0,0.0,0.0,1577044.0,1577044.0,6162124.0,6162124.0,,,290027.0,290027.0,subject,,
C14-2020-0144,1,2750000.0,2750000.0,0.0,0.0,1883226.0,1883226.0,2750000.0,2750000.0,,,22500.0,22500.0,subject,,
C14-2020-0145,1,5937913.0,5937913.0,0.0,0.0,1911644.0,1911644.0,5937913.0,5937913.0,,,73082.0,73082.0,subject,,
C14-2020-0146,1,4389249.0,4389249.0,0.0,0.0,1957957.0,1957957.0,4389249.0,4389249.0,,,423490.32,423490.32,subject,,
C14-2020-0147,1,19267836.0,19267836.0,0.0,0.0,1556815.0,1556815.0,20477356.0,20477356.0,1960.0,,200706.63,200706.63,subject,,
C14-2020-0149,1,13000000.0,13000000.0,0.0,0.0,1919960.0,1919960.0,13000000.0,13000000.0,,,165475.73,165475.73,subject,,
C14-2020-0150,1,37918.0,37918.0,0.0,0.0,1818004.0,1818004.0,37918.0,37918.0,,,1.896,1.896,subject,,
C14-2020-0151,99,345894.0,31658603.0,0.0,20320382.0,1751881.0,144973450.0,550666.0,74458642.0,1969.0,,0.0,990430.549,subject,,
C14-2020-0152,1,343788.0,343788.0,0.0,0.0,1324999.0,1324999.0,1680000.0,1680000.0,2007.0,,171894.0,171894.0,subject,,
C14-2020-0154,1,44805163.0,44805163.0,0.0,0.0,1520174.0,1520174.0,48327901.0,48327901.0,1979.0,,527119.56,527119.56,subject,,
C14-2021-0001,1,8083080.0,8083080.0,0.0,0.0,1957482.0,1957482.0,27280134.0,27280134.0,2024.0,,134718.0,134718.0,subject,,
C14-2021-0002.SH,1,0.0,0.0,13869252.0,13869252.0,1509443.0,1509443.0,4023908.0,4023908.0,,,206981.0,206981.0,subject,,
C14-2021-0007,20,411509.5,12706720.0,0.0,15975402.0,1524552.5,26425824.0,717331.5,28045323.0,1961.0,,0.0,571225.1799999999,subject,,
C14-2021-0008.SH,1,3033600.0,3033600.0,0.0,0.0,1925986.0,1925986.0,1157970.0,1157970.0,,,340639.0,340639.0,subject,,
C14-2021-0009,1,6871025.0,6871025.0,0.0,0.0,1848878.0,1848878.0,7191000.0,7191000.0,1967.0,,39263.0,39263.0,subject,,
C14-2021-0010,1,2999160.0,2999160.0,0.0,0.0,1973721.0,1973721.0,4915991.0,4915991.0,1956.0,,22216.0,22216.0,subject,,
C14-2021-0011,1,412500.0,412500.0,0.0,0.0,1776281.0,1776281.0,508144.0,508144.0,,,7500.0,7500.0,subject,,
C14-2021-0012,1,35794993.0,35794993.0,0.0,0.0,1881761.0,1881761.0,117000000.0,117000000.0,1976.0,,3873917.0,3873917.0,subject,,
C14-2021-0014,1,2348712.0,2348712.0,0.0,0.0,1983146.0,1983146.0,2348712.0,2348712.0,,,86989.32,86989.32,subject,,
C14-2021-0015,1,3306270.0,3306270.0,0.0,0.0,1985392.0,1985392.0,3140957.0,3140957.0,2024.0,,220418.0,220418.0,subject,,
C14-2021-0017,8,191124.5,4609289.0,0.0,152669104.0,1796971.5,10097574.0,1757646.0,72012829.0,1958.0,,64839.06,6719665.79,subject,,
C14-2021-0018,1,6671246.0,6671246.0,0.0,0.0,1925787.0,1925787.0,29196854.0,29196854.0,2024.0,,179088.23,179088.23,subject,,
C14-2021-0019,1,6671246.0,6671246.0,0.0,0.0,1925787.0,1925787.0,29196854.0,29196854.0,2024.0,,179088.23,179088.23,subject,,
C14-2021-0020.SH,1,0.0,0.0,49110166.0,49110166.0,178329.0,178329.0,13690775.0,13690775.0,,,288056.0,288056.0,subject,,
C14-2021-0021,1,0.0,0.0,4840387.0,4840387.0,2026954.0,2026954.0,4751568.0,4751568.0,,,403365.6,403365.6,subject,,
C14-2021-0022.SH,1,1988240.0,1988240.0,0.0,0.0,1928661.0,1928661.0,2995000.0,2995000.0,1997.0,,49706.0,49706.0,subject,,
C14-2021-0023.SH,1,2205876.0,2205876.0,0.0,0.0,208856.0,208856.0,2205876.0,2205876.0,,,183823.0,183823.0,subject,,
C14-2021-0024,1,1041520.0,1041520.0,0.0,0.0,1774940.0,1774940.0,1142414.0,1142414.0,2025.0,,69434.64,69434.64,subject,,
C14-2021-0025,1,1961400.0,1961400.0,0.0,0.0,183434.0,183434.0,2062262.0,2062262.0,1910.0,,6538.0,6538.0,subject,,
C14-2021-0026,1,248059.0,248059.0,0.0,0.0,1924249.0,1924249.0,0.0,0.0,0.0,,16.537,16.537,subject,,
C14-2021-0027,1,200000.0,200000.0,0.0,0.0,1924249.0,1924249.0,123435.0,123435.0,,,0.0,0.0,subject,,
C14-2021-0028,1,127838.0,127838.0,0.0,0.0,1837835.0,1837835.0,12500.0,12500.0,,,0.0,0.0,subject,,
C14-2021-0029,1,1862756.0,1862756.0,0.0,0.0,1950184.0,1950184.0,0.0,0.0,0.0,,26610.8,26610.8,subject,,
C14-2021-0030,1,8993700.0,8993700.0,0.0,0.0,1718857.0,1718857.0,21000000.0,21000000.0,2020.0,,89937.0,89937.0,subject,,
C14-2021-0031,1,226000.0,226000.0,0.0,0.0,1783462.0,1783462.0,226734.0,226734.0,,,12.45,12.45,subject,,
C14-2021-0032,1,0.0,0.0,15290.0,15290.0,100073.0,100073.0,15290.0,15290.0,,,1.529,1.529,subject,,
C14-2021-0034,1,413410.0,413410.0,0.0,0.0,1728646.0,1728646.0,469200.0,469200.0,,,0.0,0.0,subject,,
C14-2021-0035,1,417738.0,417738.0,0.0,0.0,1935466.0,1935466.0,412500.0,412500.0,,,0.0,0.0,subject,,
C14-2021-0036,1,402270.0,402270.0,0.0,0.0,1941653.0,1941653.0,624128.0,624128.0,,,26818.0,26818.0,subject,,
C14-2021-0039,27,195577.0,13131127.0,0.0,888624.0,1690792.0,32314090.0,328048.0,48434124.0,1971.0,,0.0,1946029.2,subject,,
C14-2021-0040,1,1247838.0,1247838.0,0.0,0.0,1865513.0,1865513.0,1247838.0,1247838.0,,,32.934,32.934,subject,,
C14-2021-0041,1,3260878.0,3260878.0,0.0,0.0,1939249.0,1939249.0,3500000.0,3500000.0,,,57817.0,57817.0,subject,,
C14-2021-0042,1,1020000.0,1020000.0,0.0,0.0,1868844.0,1868844.0,2476187.0,2476187.0,1969.0,,20400.0,20400.0,subject,,
C14-2021-0043,1,83744.0,83744.0,0.0,0.0,1863153.0,1863153.0,83744.0,83744.0,,,10468.0,10468.0,subject,,
C14-2021-0044,1,11698135.0,11698135.0,0.0,0.0,1922027.0,1922027.0,42877930.0,42877930.0,2025.0,,191146.0,191146.0,subject,,
C14-2021-0045,1,505888.0,505888.0,0.0,0.0,1984269.0,1984269.0,505888.0,505888.0,,,7.737,7.737,subject,,
C14-2021-0046,1,525310.0,525310.0,0.0,0.0,1984269.0,1984269.0,525310.0,525310.0,,,8.27,8.27,subject,,
C14-2021-0047,1,1155713.0,1155713.0,0.0,0.0,265847.0,265847.0,0.0,0.0,0.0,,55.936,55.936,subject,,
C14-2021-0048,1,87212.0,87212.0,0.0,0.0,142788.0,142788.0,0.0,0.0,0.0,,0.935,0.935,subject,,
C14-2021-0049,1,318087.0,318087.0,0.0,0.0,265847.0,265847.0,318087.0,318087.0,,,3.316,3.316,subject,,
C14-2021-0050,1,1515888.0,1515888.0,0.0,0.0,1938767.0,1938767.0,1515888.0,1515888.0,,,303177.6,303177.6,subject,,
C14-2021-0054,1,0.0,0.0,0.0,0.0,1907657.0,1907657.0,1046170.0,1046170.0,1957.0,,37800.0,37800.0,subject,,
C14-2021-0055,1,400126.0,400126.0,0.0,0.0,1666110.0,1666110.0,560540.0,560540.0,1927.0,,0.0,0.0,subject,,
C14-2021-0056,16,204069.5,3135974.0,0.0,4172557.0,1655796.5,25012592.0,444645.5,8883269.0,1981.0,,0.0,544934.92,subject,,
C14-2021-0059,1,1763135.0,1763135.0,0.0,0.0,1928378.0,1928378.0,1830000.0,1830000.0,,,146927.88,146927.88,subject,,
C14-2021-0060,1,461224.0,461224.0,0.0,0.0,505667.0,505667.0,672726.0,672726.0,1952.0,,0.0,0.0,subject,,
C14-2021-0061,1,3044014.0,3044014.0,0.0,0.0,100013.0,100013.0,3044014.0,3044014.0,,,17685.0,17685.0,subject,,
C14-2021-0070,1,0.0,0.0,680207086.0,680207086.0,106084.0,106084.0,215373005.0,215373005.0,,,6778807.2,6778807.2,subject,,
C14-2021-0071,1,10787850.0,10787850.0,0.0,0.0,108156.0,108156.0,25000000.0,25000000.0,2022.0,,71465.0,71465.0,subject,,
C14-2021-0072,1,52272000.0,52272000.0,0.0,0.0,108156.0,108156.0,52272000.0,52272000.0,,,522720.0,522720.0,subject,,
C14-2021-0073,1,0.0,0.0,22651200.0,22651200.0,108158.0,108158.0,22651200.0,22651200.0,,,226512.0,226512.0,subject,,
C14-2021-0074,1,0.0,0.0,119984902.0,119984902.0,177518.0,177518.0,117418415.0,117418415.0,,,851567.51,851567.51,subject,,
C14-2021-0075,1,0.0,0.0,10772517.0,10772517.0,261282.0,261282.0,43090068.0,43090068.0,,,4225320.0,4225320.0,subject,,
C14-2021-0076,1,0.0,0.0,67985016.0,67985016.0,182335.0,182335.0,67985016.0,67985016.0,,,871200.0,871200.0,subject,,
C14-2021-0077,1,0.0,0.0,25716620.0,25716620.0,108219.0,108219.0,25716620.0,25716620.0,,,2571662.0,2571662.0,subject,,
C14-2021-0078,1,1765000.0,1765000.0,0.0,0.0,181098.0,181098.0,1765001.0,1765001.0,1982.0,,17650.0,17650.0,subject,,
C14-2021-0079,1,223205.0,223205.0,0.0,0.0,2041477.0,2041477.0,374579.0,374579.0,1967.0,,0.0,0.0,subject,,
C14-2021-0080,1,2391967.0,2391967.0,0.0,0.0,1988828.0,1988828.0,2391967.0,2391967.0,,,597991.68,597991.68,subject,,
C14-2021-0081,23,1620000.0,82532361.0,0.0,0.0,1652397.0,28634585.0,1738568.0,148457323.0,1978.5,,7952.0,357620.46,subject,,
C14-2021-0082,4,0.0,2212412.0,3910004.5,95741513.0,1066834.5,4271161.0,2222917.0,12265980.0,1958.0,,242084.7,6035194.44,subject,,
C14-2021-0083,1,17155442.0,17155442.0,0.0,0.0,2009248.0,2009248.0,14800000.0,14800000.0,1976.0,,269104.97,269104.97,subject,,
C14-2021-0084,1,529302.0,529302.0,0.0,0.0,2010044.0,2010044.0,2505401.0,2505401.0,2021.0,,0.0,0.0,subject,,
C14-2021-0087,1,875293.0,875293.0,0.0,0.0,1888816.0,1888816.0,914599.0,914599.0,1962.0,,22.114,22.114,subject,,
C14-2021-0088,1,2591515.0,2591515.0,0.0,0.0,1960325.0,1960325.0,1693808.0,1693808.0,,,617027.4,617027.4,subject,,
C14-2021-0089,1,239590.0,239590.0,0.0,0.0,2011384.0,2011384.0,250000.0,250000.0,,,0.0,0.0,subject,,
C14-2021-0091,1,0.0,0.0,39500013.0,39500013.0,1850503.0,1850503.0,8475394.0,8475394.0,,,217800.0,217800.0,subject,,
C14-2021-0092,1,6275260.0,6275260.0,0.0,0.0,1895159.0,1895159.0,16236000.0,16236000.0,1979.0,,313763.0,313763.0,subject,,
C14-2021-0093,1,8858349.0,8858349.0,0.0,0.0,378830.0,378830.0,6968304.0,6968304.0,1971.0,,656174.0,656174.0,subject,,
C14-2021-0094,1,906156.0,906156.0,0.0,0.0,1964804.0,1964804.0,908556.0,908556.0,1969.0,,1132695.0,1132695.0,subject,,
C14-2021-0095,1,697401.0,697401.0,0.0,0.0,1527535.0,1527535.0,1703987.0,1703987.0,2013.0,,69740.1,69740.1,subject,,
C14-2021-0096,1,643230.0,643230.0,0.0,0.0,1899865.0,1899865.0,1430000.0,1430000.0,2003.0,,0.0,0.0,subject,,
C14-2021-0098.SH,1,687500.0,687500.0,0.0,0.0,1927154.0,1927154.0,812500.0,812500.0,,,0.0,0.0,subject,,
C14-2021-0100,4,12806775.0,43989450.0,0.0,0.0,1642079.5,5644814.0,17988446.5,73714927.0,1981.0,,257657.5,1141154.0,subject,,
C14-2021-0101,1,20934936.0,20934936.0,0.0,0.0,1889851.0,1889851.0,19906049.0,19906049.0,,,209349.36,209349.36,subject,,
C14-2021-0105,1,295856.0,295856.0,0.0,0.0,1954611.0,1954611.0,417011.0,417011.0,1991.0,,0.0,0.0,subject,,
C14-2021-0106,1,0.0,0.0,1937082.0,1937082.0,100073.0,100073.0,1935297.0,1935297.0,,,127717.92,127717.92,subject,,
C14-2021-0107,1,0.0,0.0,96122146.0,96122146.0,1860290.0,1860290.0,602522.0,602522.0,,,602521.92,602521.92,subject,,
C14-2021-0108,1,1510661.0,1510661.0,0.0,0.0,1900660.0,1900660.0,3500000.0,3500000.0,1930.0,,125888.4,125888.4,subject,,
C14-2021-0109,1,1661877.0,1661877.0,0.0,0.0,1388898.0,1388898.0,2100000.0,2100000.0,1984.0,,61551.0,61551.0,subject,,
C14-2021-0110,1,0.0,0.0,0.0,0.0,1922871.0,1922871.0,2916593.0,2916593.0,1970.0,,90169.2,90169.2,subject,,
C14-2021-0111,1,4774383.0,4774383.0,0.0,0.0,1989229.0,1989229.0,4774383.0,4774383.0,,,34943.83,34943.83,subject,,
C14-2021-0112,1,5187996.0,5187996.0,0.0,0.0,1989229.0,1989229.0,267894.0,267894.0,,,51879.96,51879.96,subject,,
C14-2021-0113,1,1547138.0,1547138.0,0.0,0.0,1989229.0,1989229.0,1547138.0,1547138.0,,,41257.0,41257.0,subject,,
C14-2021-0114,1,351181.0,351181.0,0.0,0.0,1825556.0,1825556.0,348438.0,348438.0,,,5.033,5.033,subject,,
C14-2021-0115,1,397975.0,397975.0,0.0,0.0,1889595.0,1889595.0,643476.0,643476.0,1937.0,,0.0,0.0,subject,,
C14-2021-0117,8,463893.0,3386293.0,0.0,2156220.0,1781708.5,11103731.0,690178.5,7538279.0,1986.0,,59408.94,499534.56,subject,,
C14-2021-0118,1,484622.0,484622.0,0.0,0.0,1888874.0,1888874.0,480000.0,480000.0,,,0.0,0.0,subject,,
C14-2021-0119,35,218936.0,8142138.0,0.0,947938.0,1675616.0,52416312.0,392738.0,14730636.0,1995.0,,0.0,128980.92,subject,,
C14-2021-0120,1,169187.0,169187.0,0.0,0.0,1806520.0,1806520.0,1654487.0,1654487.0,2022.0,,21148.38,21148.38,subject,,
C14-2021-0121,1,368785.0,368785.0,0.0,0.0,1955802.0,1955802.0,610607.0,610607.0,1920.0,,0.0,0.0,subject,,
C14-2021-0123,1,523548.0,523548.0,0.0,0.0,478894.0,478894.0,538548.0,538548.0,1967.0,,299170.01,299170.01,subject,,
C14-2021-0124,1,383350.0,383350.0,0.0,0.0,1985081.0,1985081.0,457583.0,457583.0,,,6970.0,6970.0,subject,,
C14-2021-0125,1,302675.0,302675.0,0.0,0.0,1889321.0,1889321.0,300000.0,300000.0,,,0.0,0.0,subject,,
C14-2021-0127,9,86250.0,1456044.0,0.0,0.0,1669065.0,10522979.0,290000.0,2624738.0,1961.0,,1.0,17.655,subject,,
C14-2021-0128,1,401890.0,401890.0,0.0,0.0,1806279.0,1806279.0,618750.0,618750.0,,,0.0,0.0,subject,,
C14-2021-0130,1,1240000.0,1240000.0,0.0,0.0,1932125.0,1932125.0,1240000.0,1240000.0,,,13.334,13.334,subject,,
C14-2021-0131,1,1593213.0,1593213.0,0.0,0.0,1801731.0,1801731.0,1593213.0,1593213.0,,,57935.0,57935.0,subject,,
C14-2021-0132,1,0.0,0.0,0.0,0.0,1648719.0,1648719.0,750000.0,750000.0,,,5796.0,5796.0,subject,,
C14-2021-0133.SH,1,256325.0,256325.0,0.0,0.0,1904519.0,1904519.0,586972.0,586972.0,1963.0,,0.0,0.0,subject,,
C14-2021-0134,1,21600.0,21600.0,0.0,0.0,176204.0,176204.0,253554.0,253554.0,1939.0,,1.08,1.08,subject,,
C14-2021-0136,16,285564.5,4142988.0,0.0,0.0,1910262.0,26916346.0,559756.0,9680551.0,1978.0,,0.0,2.827,subject,,
C14-2021-0137,23,747500.0,21981243.0,0.0,0.0,1707864.0,28627920.0,793998.0,28712890.0,1955.0,,7648.0,215386.99,subject,,
C14-2021-0138,1,7610400.0,7610400.0,0.0,0.0,1938385.0,1938385.0,8006837.0,8006837.0,1978.0,,43488.0,43488.0,subject,,
C14-2021-0139,1,229090.0,229090.0,0.0,0.0,1915617.0,1915617.0,402271.0,402271.0,,,0.0,0.0,subject,,
C14-2021-0141,39,210240.0,11052593.0,0.0,0.0,1622651.0,58880952.0,240000.0,92939300.0,2003.5,,0.0,8696253.024,subject,,
C14-2021-0145,1,18000.0,18000.0,0.0,0.0,1903776.0,1903776.0,47480.0,47480.0,1961.0,,0.0,0.0,subject,,
C14-2021-0146,1,379230.0,379230.0,0.0,0.0,378543.0,378543.0,0.0,0.0,0.0,,63205.0,63205.0,subject,,
C14-2021-0147,1,365546.0,365546.0,0.0,0.0,157421.0,157421.0,1613414.0,1613414.0,1978.0,,72529.0,72529.0,subject,,
C14-2021-0148,1,3194615.0,3194615.0,0.0,0.0,136585.0,136585.0,7972147.0,7972147.0,1973.0,,125279.0,125279.0,subject,,
C14-2021-0150,17,285486.0,5379868.0,0.0,9349507.0,1560845.0,20928106.0,467990.0,16704546.0,1980.0,,0.0,459473.28,subject,,
C14-2021-0151,1,559986.0,559986.0,0.0,0.0,1398163.0,1398163.0,841080.0,841080.0,2008.0,,37332.43,37332.43,subject,,
C14-2021-0153,1,0.0,0.0,2364300.0,2364300.0,1999220.0,1999220.0,2363509.0,2363509.0,,,9064.4,9064.4,subject,,
C14-2021-0154,1,750000.0,750000.0,0.0,0.0,1911690.0,1911690.0,2270095.0,2270095.0,2022.0,,0.0,0.0,subject,,
C14-2021-0156,1,0.0,0.0,0.0,0.0,1867559.0,1867559.0,597584.0,597584.0,2006.0,,67722.0,67722.0,subject,,
C14-2021-0157,1,29090.0,29090.0,0.0,0.0,1923996.0,1923996.0,378296.0,378296.0,1965.0,,1.455,1.455,subject,,
C14-2021-0158,1,49612.0,49612.0,0.0,0.0,1988553.0,1988553.0,158810.0,158810.0,1961.0,,2.481,2.481,subject,,
C14-2021-0159,1,151770.0,151770.0,0.0,0.0,243992.0,243992.0,144196.0,144196.0,1959.0,,5.059,5.059,subject,,
C14-2021-0160,1,11611535.0,11611535.0,0.0,0.0,1913198.0,1913198.0,12217340.0,12217340.0,1984.0,,178639.0,178639.0,subject,,
C14-2021-0161,17,310060.0,22656669.0,0.0,14480600.0,1550871.0,20192791.0,499143.0,106555321.0,1981.0,,0.0,2793294.762,subject,,
C14-2021-0162,1,2058680.0,2058680.0,0.0,0.0,1498648.0,1498648.0,3110456.0,3110456.0,1978.0,,51467.0,51467.0,subject,,
C14-2021-0166,1,569550.0,569550.0,0.0,0.0,1933449.0,1933449.0,569550.0,569550.0,,,37970.0,37970.0,subject,,
C14-2021-0170,1,659841.0,659841.0,0.0,0.0,1405785.0,1405785.0,659841.0,659841.0,,,673306.92,673306.92,subject,,
C14-2021-0171,1,554433.0,554433.0,0.0,0.0,2030117.0,2030117.0,4620274.0,4620274.0,,,489178.8,489178.8,subject,,
C14-2021-0172.SH,1,0.0,0.0,5872050.0,5872050.0,178329.0,178329.0,260000.0,260000.0,,,113909.4,113909.4,subject,,
C14-2021-0173,1,11170744.0,11170744.0,0.0,0.0,1941469.0,1941469.0,11170744.0,11170744.0,2024.0,,131420.52,131420.52,subject,,
C14-2021-0174,1,640000.0,640000.0,0.0,0.0,1875857.0,1875857.0,640000.0,640000.0,,,6400.0,6400.0,subject,,
C14-2021-0177,1,298305.0,298305.0,0.0,0.0,1922927.0,1922927.0,338437.0,338437.0,,,0.0,0.0,subject,,
C14-2021-0179,1,8631840.0,8631840.0,0.0,0.0,1656031.0,1656031.0,8986153.0,8986153.0,1963.0,,107898.0,107898.0,subject,,
C14-2021-0182,1,796765.0,796765.0,0.0,0.0,1693348.0,1693348.0,2352000.0,2352000.0,2018.0,,248988.96,248988.96,subject,,
C14-2021-0183,19,640371.0,13621988.0,0.0,536688.0,1741764.0,28579908.0,897119.0,23522507.0,1924.0,,0.0,78007.97,subject,,
C14-2021-0184,1,5390550.0,5390550.0,0.0,0.0,1925037.0,1925037.0,97380000.0,97380000.0,2008.0,,1796850.0,1796850.0,subject,,
C14-2021-0185,1,0.0,0.0,0.0,0.0,1885208.0,1885208.0,1232010.0,1232010.0,,,9126.87,9126.87,subject,,
C14-2021-0188,1,122611.0,122611.0,0.0,0.0,1904919.0,1904919.0,575086.0,575086.0,1960.0,,0.795,0.795,subject,,
C14-2021-0190,1,9559708.0,9559708.0,0.0,0.0,1509002.0,1509002.0,10559708.0,10559708.0,,,102153.0,102153.0,subject,,
C14-2021-0191,1,18147096.0,18147096.0,0.0,0.0,1590658.0,1590658.0,82500000.0,82500000.0,2014.0,,181470.96,181470.96,subject,,
C14-2021-0192,1,2120400.0,2120400.0,0.0,0.0,1929539.0,1929539.0,2200000.0,2200000.0,1911.0,,14136.0,14136.0,subject,,
C14-2021-0193,1,5804137.0,5804137.0,0.0,0.0,1870479.0,1870479.0,5804137.0,5804137.0,,,331665.84,331665.84,subject,,
C14-2021-0194,1,3840611.0,3840611.0,0.0,0.0,1323582.0,1323582.0,3840611.0,3840611.0,,,3840611.15,3840611.15,subject,,
C14-2021-0195,1,1899687.0,1899687.0,0.0,0.0,1939846.0,1939846.0,1899687.0,1899687.0,,,360721.92,360721.92,subject,,
C14-2022-0001,1,6484410.0,6484410.0,0.0,0.0,1556419.0,1556419.0,0.0,0.0,1985.0,,89900.0,89900.0,subject,,
C14-2022-0003,1,561600.0,561600.0,0.0,0.0,1298104.0,1298104.0,561601.0,561601.0,1947.0,,37440.0,37440.0,subject,,
C14-2022-0007,1,483239.0,483239.0,0.0,0.0,311865.0,311865.0,0.0,0.0,0.0,,13.915,13.915,subject,,
C14-2022-0008.SH,1,867336.0,867336.0,0.0,0.0,1870456.0,1870456.0,0.0,0.0,0.0,,0.0,0.0,subject,,
C14-2022-0009,1,784080.0,784080.0,0.0,0.0,1382984.0,1382984.0,0.0,0.0,0.0,,174240.0,174240.0,subject,,
C14-2022-0010,21,624000.0,17705210.0,0.0,18684061.0,1666173.0,27810199.0,821132.0,43561990.0,1941.0,,7304.0,425235.12,subject,,
C14-2022-0011,1,887250.0,887250.0,0.0,0.0,164860.0,164860.0,1007330.0,1007330.0,1912.0,,7098.0,7098.0,subject,,
C14-2022-0012,1,250000.0,250000.0,0.0,0.0,1908107.0,1908107.0,376597.0,376597.0,1947.0,,0.0,0.0,subject,,
C14-2022-0013,1,132000.0,132000.0,0.0,0.0,1918885.0,1918885.0,0.0,0.0,0.0,,0.0,0.0,subject,,
C14-2022-0014,1,577150.0,577150.0,0.0,0.0,1328043.0,1328043.0,0.0,0.0,0.0,,16.49,16.49,subject,,
C14-2022-0015,1,2353950.0,2353950.0,0.0,0.0,178788.0,178788.0,2620608.0,2620608.0,1948.0,,418480.0,418480.0,subject,,
C14-2022-0016,1,261938.0,261938.0,0.0,0.0,1838686.0,1838686.0,238486.0,238486.0,1963.0,,3.0,3.0,subject,,
C14-2022-0017,1,1350000.0,1350000.0,0.0,0.0,1917064.0,1917064.0,1782640.0,1782640.0,2008.0,,0.0,0.0,subject,,
C14-2022-0018.SH,22,350000.0,9411166.0,0.0,284799.0,1649124.0,31759167.0,316791.5,9190809.0,1946.0,,0.0,133986.86,subject,,
C14-2022-0019.SH,1,593567.0,593567.0,0.0,0.0,186733.0,186733.0,0.0,0.0,0.0,,10792.13,10792.13,subject,,
C14-2022-0020,1,124997.0,124997.0,0.0,0.0,265527.0,265527.0,708800.0,708800.0,1954.0,,33457.0,33457.0,subject,,
C14-2022-0021,1,946880.0,946880.0,0.0,0.0,1914592.0,1914592.0,1462342.0,1462342.0,1934.0,,11836.0,11836.0,subject,,
C14-2022-0024,1,350000.0,350000.0,0.0,0.0,1556570.0,1556570.0,259801.0,259801.0,1939.0,,0.0,0.0,subject,,
